"","Relevé.number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"1011",612309,"U-P12309","Scutellaria galericulata","Scutellaria galericulata","+",1
"1012",612309,"U-P12309","Solanum dulcamara","Solanum dulcamara","1",5
"1013",612310,"U-P12310","Bidens frondosa","Bidens frondosus","4",62.5
"1014",612310,"U-P12310","Calystegia sepium","Calystegia sepium","1",5
"1015",612310,"U-P12310","Cyperus eragrostis","Cyperus eragrostis","1",5
"1016",612310,"U-P12310","Chenopodium ambrosioides","Dysphania ambrosioides","+",1
"1017",612310,"U-P12310","Conyza canadensis","Erigeron canadensis","+",1
"1018",612310,"U-P12310","Eupatorium cannabinum","Eupatorium cannabinum","y",0.1
"1019",612310,"U-P12310","Filipendula ulmaria","Filipendula ulmaria","+",1
"1020",612310,"U-P12310","Apium nodiflorum","Helosciadium nodiflorum","1",5
"1021",612310,"U-P12310","Lythrum salicaria","Lythrum salicaria","2",15
"1022",612310,"U-P12310","Panicum repens","Panicum repens","+",1
"1023",612310,"U-P12310","Paspalum paspalodes","Paspalum distichum","1",5
"1024",612310,"U-P12310","Persicaria hydropiper","Persicaria hydropiper","4",62.5
"1025",612310,"U-P12310","Phalaris arundinacea","Phalaroides arundinacea","1",5
"1026",612310,"U-P12310","Potentilla reptans","Potentilla reptans","+",1
"1027",612310,"U-P12310","Ranunculus repens","Ranunculus repens","+",1
"1028",612310,"U-P12310","Solanum dulcamara","Solanum dulcamara","+",1
"1029",612310,"U-P12310","Aster squamatus","Symphyotrichum squamatum","+",1
"1030",612311,"U-P12311","Agrostis stolonifera","Agrostis stolonifera","1",5
"1031",612311,"U-P12311","Bidens frondosa","Bidens frondosus","4",62.5
"1032",612311,"U-P12311","Calystegia sepium","Calystegia sepium","+",1
"1033",612311,"U-P12311","Chamaemelum mixtum","Cladanthus mixtus","+",1
"1034",612311,"U-P12311","Cyperus eragrostis","Cyperus eragrostis","1",5
"1035",612311,"U-P12311","Digitaria sanguinalis","Digitaria sanguinalis","+",1
"1036",612311,"U-P12311","Chenopodium ambrosioides","Dysphania ambrosioides","+",1
"1037",612311,"U-P12311","Echium rosulatum","Echium rosulatum","+",1
"1038",612311,"U-P12311","Eleocharis multicaulis","Eleocharis multicaulis","1",5
"1039",612311,"U-P12311","Conyza canadensis","Erigeron canadensis","+",1
"1040",612311,"U-P12311","Humulus lupulus","Humulus lupulus","+",1
"1041",612311,"U-P12311","Lycopus europaeus","Lycopus europaeus","+",1
"1042",612311,"U-P12311","Lythrum salicaria","Lythrum salicaria","+",1
"1043",612311,"U-P12311","Mentha suaveolens","Mentha suaveolens","y",0.1
"1044",612311,"U-P12311","Paspalum dilatatum","Paspalum dilatatum","+",1
"1045",612311,"U-P12311","Paspalum paspalodes","Paspalum distichum","1",5
"1046",612311,"U-P12311","Persicaria hydropiper","Persicaria hydropiper","5",87.5
"1047",612311,"U-P12311","Persicaria maculosa","Persicaria maculosa","+",1
"1048",612311,"U-P12311","Phalaris arundinacea","Phalaroides arundinacea","+",1
"1049",612311,"U-P12311","Polygonum aviculare","Polygonum aviculare","+",1
"1050",612311,"U-P12311","Ranunculus repens","Ranunculus repens","y",0.1
"1051",612311,"U-P12311","Rumex obtusifolius","Rumex obtusifolius","2",15
"1052",612311,"U-P12311","Setaria parviflora","Setaria parviflora","1",5
"1053",612311,"U-P12311","Solanum sublobatum","Solanum chenopodioides","+",1
"1054",612311,"U-P12311","Solanum dulcamara","Solanum dulcamara","+",1
"1055",612312,"U-P12312","Amaranthus hybridus","Amaranthus hybridus aggr.","+",1
"1056",612312,"U-P12312","Bidens frondosa","Bidens frondosus","3",37.5
"1057",612312,"U-P12312","Calystegia sepium","Calystegia sepium","1",5
"1058",612312,"U-P12312","Crocosmia Xcrocosmiflora","Crocosmia x crocosmiiflora","y",0.1
"1059",612312,"U-P12312","Cyperus eragrostis","Cyperus eragrostis","+",1
"1060",612312,"U-P12312","Digitaria sanguinalis","Digitaria sanguinalis","+",1
"1061",612312,"U-P12312","Echium rosulatum","Echium rosulatum","+",1
"1062",612312,"U-P12312","Conyza canadensis","Erigeron canadensis","+",1
"1063",612312,"U-P12312","Eupatorium cannabinum","Eupatorium cannabinum","+",1
"1064",612312,"U-P12312","Leersia oryzoides","Leersia oryzoides","1",5
"1065",612312,"U-P12312","Lythrum salicaria","Lythrum salicaria","1",5
"1066",612312,"U-P12312","Paspalum paspalodes","Paspalum distichum","3",37.5
"1067",612312,"U-P12312","Persicaria hydropiper","Persicaria hydropiper","5",87.5
"1068",612312,"U-P12312","Phalaris arundinacea","Phalaroides arundinacea","1",5
"1069",612312,"U-P12312","Rubus caesius","Rubus caesius","+",1
"1070",612312,"U-P12312","Rumex obtusifolius","Rumex obtusifolius","1",5
"1071",612312,"U-P12312","Scrophularia balbisii","Scrophularia auriculata","+",1
"1072",612312,"U-P12312","Setaria parviflora","Setaria parviflora","2",15
"1073",612312,"U-P12312","Solanum sublobatum","Solanum chenopodioides","+",1
"1074",612312,"U-P12312","Aster squamatus","Symphyotrichum squamatum","+",1
"1075",612313,"U-P12313","Agrostis stolonifera","Agrostis stolonifera","1",5
"1076",612313,"U-P12313","Bidens frondosa","Bidens frondosus","4",62.5
"1077",612313,"U-P12313","Chenopodium ambrosioides","Dysphania ambrosioides","1",5
"1078",612313,"U-P12313","Apium nodiflorum","Helosciadium nodiflorum","2",15
"1079",612313,"U-P12313","Lycopus europaeus","Lycopus europaeus","+",1
"1080",612313,"U-P12313","Lythrum salicaria","Lythrum salicaria","3",37.5
"1081",612313,"U-P12313","Mentha pulegium","Mentha pulegium","1",5
"1082",612313,"U-P12313","Persicaria hydropiper","Persicaria hydropiper","1",5
"1083",612313,"U-P12313","Phalaris arundinacea","Phalaroides arundinacea","+",1
"1084",612313,"U-P12313","Plantago major","Plantago major","1",5
"1085",612313,"U-P12313","Salix salviifolia","Salix salviifolia","1",5
"1086",612313,"U-P12313","Setaria faberi","Setaria faberi","+",1
"1087",612313,"U-P12313","Setaria pumila","Setaria pumila","1",5
"1088",612313,"U-P12313","Solanum sublobatum","Solanum chenopodioides","+",1
"1089",612313,"U-P12313","Solanum dulcamara","Solanum dulcamara","+",1
"1090",612313,"U-P12313","Aster lanceolatus","Symphyotrichum lanceolatum","+",1
"1091",612313,"U-P12313","Veronica beccabunga","Veronica beccabunga","+",1
"1092",612314,"U-P12314","Bidens frondosa","Bidens frondosus","5",87.5
"1093",612314,"U-P12314","Calystegia sepium","Calystegia sepium","+",1
"1094",612314,"U-P12314","Chamaemelum mixtum","Cladanthus mixtus","+",1
"1095",612314,"U-P12314","Cyperus eragrostis","Cyperus eragrostis","2",15
"1096",612314,"U-P12314","Cyperus flavescens","Cyperus flavescens","y",0.1
"1097",612314,"U-P12314","Chenopodium ambrosioides","Dysphania ambrosioides","1",5
"1098",612314,"U-P12314","Conyza canadensis","Erigeron canadensis","+",1
"1099",612314,"U-P12314","Lotus pedunculatus","Lotus pedunculatus","1",5
"1100",612314,"U-P12314","Lycopus europaeus","Lycopus europaeus","+",1
"1101",612314,"U-P12314","Lythrum portula","Lythrum portula","1",5
"1102",612314,"U-P12314","Lythrum salicaria","Lythrum salicaria","3",37.5
"1103",612314,"U-P12314","Mentha pulegium","Mentha pulegium","1",5
"1104",612314,"U-P12314","Mentha suaveolens","Mentha suaveolens","1",5
"1105",612314,"U-P12314","Panicum dichotomiflorum","Panicum dichotomiflorum","y",0.1
"1106",612314,"U-P12314","Panicum repens","Panicum repens","3",37.5
"1107",612314,"U-P12314","Paspalum dilatatum","Paspalum dilatatum","+",1
"1108",612314,"U-P12314","Persicaria hydropiper","Persicaria hydropiper","4",62.5
"1109",612314,"U-P12314","Plantago lanceolata","Plantago lanceolata","+",1
"1110",612314,"U-P12314","Plantago major","Plantago major","+",1
"1111",612314,"U-P12314","Rumex obtusifolius","Rumex obtusifolius","+",1
"1112",612314,"U-P12314","Setaria parviflora","Setaria parviflora","1",5
"1113",612314,"U-P12314","Setaria pumila","Setaria pumila","y",0.1
"1114",612314,"U-P12314","Solanum sublobatum","Solanum chenopodioides","+",1
"1115",612314,"U-P12314","Aster lanceolatus","Symphyotrichum lanceolatum","+",1
"1116",612314,"U-P12314","Aster squamatus","Symphyotrichum squamatum","+",1
"1117",612315,"U-P12315","Agrostis stolonifera","Agrostis stolonifera","2",15
"1118",612315,"U-P12315","Bidens frondosa","Bidens frondosus","3",37.5
"1119",612315,"U-P12315","Calystegia sepium","Calystegia sepium","+",1
"1120",612315,"U-P12315","Cyperus eragrostis","Cyperus eragrostis","+",1
"1121",612315,"U-P12315","Eupatorium cannabinum","Eupatorium cannabinum","+",1
"1122",612315,"U-P12315","Galium palustre","Galium palustre","+",1
"1123",612315,"U-P12315","Leersia oryzoides","Leersia oryzoides","1",5
"1124",612315,"U-P12315","Lotus pedunculatus","Lotus pedunculatus","1",5
"1125",612315,"U-P12315","Lycopus europaeus","Lycopus europaeus","2",15
"1126",612315,"U-P12315","Lythrum salicaria","Lythrum salicaria","2",15
"1127",612315,"U-P12315","Mentha pulegium","Mentha pulegium","1",5
"1128",612315,"U-P12315","Mentha suaveolens","Mentha suaveolens","1",5
"1129",612315,"U-P12315","Paspalum paspalodes","Paspalum distichum","+",1
"1130",612315,"U-P12315","Persicaria hydropiper","Persicaria hydropiper","5",87.5
"1131",612315,"U-P12315","Phalaris arundinacea","Phalaroides arundinacea","1",5
"1132",612315,"U-P12315","Plantago lanceolata","Plantago lanceolata","+",1
"1133",612315,"U-P12315","Rumex obtusifolius","Rumex obtusifolius","+",1
"1134",612315,"U-P12315","Aster lanceolatus","Symphyotrichum lanceolatum","1",5
"1135",612316,"U-P12316","Agrostis stolonifera","Agrostis stolonifera","3",37.5
"1136",612316,"U-P12316","Alopecurus aequalis","Alopecurus aequalis","1",5
"1137",612316,"U-P12316","Bidens frondosa","Bidens frondosus","1",5
"1138",612316,"U-P12316","Carex hirta","Carex hirta","3",37.5
"1139",612316,"U-P12316","Galium palustre","Galium palustre","1",5
"1140",612316,"U-P12316","Lycopus europaeus","Lycopus europaeus","1",5
"1141",612316,"U-P12316","Lythrum salicaria","Lythrum salicaria","1",5
"1142",612316,"U-P12316","Mentha suaveolens","Mentha suaveolens","+",1
"1143",612316,"U-P12316","Persicaria hydropiper","Persicaria hydropiper","5",87.5
"1144",612316,"U-P12316","Rumex conglomeratus","Rumex conglomeratus","+",1
"1145",612316,"U-P12316","Solanum dulcamara","Solanum dulcamara","+",1
"1146",612317,"U-P12317","Agrostis stolonifera","Agrostis stolonifera","1",5
"1147",612317,"U-P12317","Bidens frondosa","Bidens frondosus","4",62.5
"1148",612317,"U-P12317","Chamaemelum nobile","Chamaemelum nobile","1",5
"1149",612317,"U-P12317","Cyperus eragrostis","Cyperus eragrostis","2",15
"1150",612317,"U-P12317","Conyza canadensis","Erigeron canadensis","+",1
"1151",612317,"U-P12317","Galium palustre","Galium palustre","+",1
"1152",612317,"U-P12317","Iris pseudacorus","Iris pseudacorus","1",5
"1153",612317,"U-P12317","Lysimachia vulgaris","Lysimachia vulgaris","y",0.1
"1154",612317,"U-P12317","Lythrum salicaria","Lythrum salicaria","2",15
"1155",612317,"U-P12317","Mentha aquatica","Mentha aquatica","+",1
"1156",612317,"U-P12317","Panicum dichotomiflorum","Panicum dichotomiflorum","1",5
"1157",612317,"U-P12317","Persicaria hydropiper","Persicaria hydropiper","4",62.5
"1158",612317,"U-P12317","Persicaria lapathifolia","Persicaria lapathifolia","+",1
"1159",612317,"U-P12317","Phalaris arundinacea","Phalaroides arundinacea","1",5
"1160",612318,"U-P12318","Bidens frondosa","Bidens frondosus","5",87.5
"1161",612318,"U-P12318","Cyperus eragrostis","Cyperus eragrostis","+",1
"1162",612318,"U-P12318","Lythrum salicaria","Lythrum salicaria","y",0.1
"1163",612318,"U-P12318","Panicum dichotomiflorum","Panicum dichotomiflorum","+",1
"1164",612318,"U-P12318","Persicaria hydropiper","Persicaria hydropiper","3",37.5
"1165",612318,"U-P12318","Persicaria lapathifolia","Persicaria lapathifolia","1",5
"1166",612318,"U-P12318","Phalaris arundinacea","Phalaroides arundinacea","1",5
"1167",612318,"U-P12318","Plantago major","Plantago major","y",0.1
"1168",612318,"U-P12318","Rumex obtusifolius","Rumex obtusifolius","+",1
"1169",612318,"U-P12318","Aster squamatus","Symphyotrichum squamatum","+",1
"1170",612319,"U-P12319","Bidens frondosa","Bidens frondosus","4",62.5
"1171",612319,"U-P12319","Calystegia sepium","Calystegia sepium","1",5
"1172",612319,"U-P12319","Cyperus eragrostis","Cyperus eragrostis","+",1
"1173",612319,"U-P12319","Apium nodiflorum","Helosciadium nodiflorum","1",5
"1174",612319,"U-P12319","Lycopus europaeus","Lycopus europaeus","+",1
"1175",612319,"U-P12319","Lythrum salicaria","Lythrum salicaria","1",5
"1176",612319,"U-P12319","Oenanthe crocata","Oenanthe crocata","1",5
"1177",612319,"U-P12319","Persicaria hydropiper","Persicaria hydropiper","5",87.5
"1178",612319,"U-P12319","Persicaria lapathifolia","Persicaria lapathifolia","2",15
"1179",612319,"U-P12319","Phalaris arundinacea","Phalaroides arundinacea","1",5
"1180",612319,"U-P12319","Rumex obtusifolius","Rumex obtusifolius","1",5
"1181",612319,"U-P12319","Solanum dulcamara","Solanum dulcamara","+",1
"1182",612319,"U-P12319","Aster squamatus","Symphyotrichum squamatum","+",1
"1183",612319,"U-P12319","Urtica dioica","Urtica dioica","y",0.1
"1184",612320,"U-P12320","Bidens frondosa","Bidens frondosus","2",15
"1185",612320,"U-P12320","Cyperus eragrostis","Cyperus eragrostis","3",37.5
"1186",612320,"U-P12320","Digitaria sanguinalis","Digitaria sanguinalis","+",1
"1187",612320,"U-P12320","Epilobium parviflorum","Epilobium parviflorum","+",1
"1188",612320,"U-P12320","Galinsoga ciliata","Galinsoga quadriradiata","1",5
"1189",612320,"U-P12320","Apium nodiflorum","Helosciadium nodiflorum","1",5
"1190",612320,"U-P12320","Leersia oryzoides","Leersia oryzoides","+",1
"1191",612320,"U-P12320","Lycopus europaeus","Lycopus europaeus","+",1
"1192",612320,"U-P12320","Lythrum salicaria","Lythrum salicaria","+",1
"1193",612320,"U-P12320","Paspalum paspalodes","Paspalum distichum","+",1
"1194",612320,"U-P12320","Persicaria hydropiper","Persicaria hydropiper","5",87.5
"1195",612320,"U-P12320","Persicaria lapathifolia","Persicaria lapathifolia","1",5
"1196",612320,"U-P12320","Plantago lanceolata","Plantago lanceolata","y",0.1
"1197",612320,"U-P12320","Plantago major","Plantago major","+",1
"1198",612320,"U-P12320","Rumex obtusifolius","Rumex obtusifolius","1",5
"1199",612320,"U-P12320","Solanum dulcamara","Solanum dulcamara","+",1
"1200",612321,"U-P12321","Bidens frondosa","Bidens frondosus","3",37.5
"1201",612321,"U-P12321","Calystegia sepium","Calystegia sepium","+",1
"1202",612321,"U-P12321","Cyperus eragrostis","Cyperus eragrostis","y",0.1
"1203",612321,"U-P12321","Chenopodium ambrosioides","Dysphania ambrosioides","+",1
"1204",612321,"U-P12321","Apium nodiflorum","Helosciadium nodiflorum","+",1
"1205",612321,"U-P12321","Lycopus europaeus","Lycopus europaeus","y",0.1
"1206",612321,"U-P12321","Lythrum salicaria","Lythrum salicaria","+",1
"1207",612321,"U-P12321","Persicaria hydropiper","Persicaria hydropiper","4",62.5
"1208",612321,"U-P12321","Persicaria lapathifolia","Persicaria lapathifolia","5",87.5
"1209",612321,"U-P12321","Rumex obtusifolius","Rumex obtusifolius","1",5
"1210",612321,"U-P12321","Salix neotricha","Salix x fragilis f. fragilis","+",1
"1211",612322,"U-P12322","Alnus glutinosa","Alnus glutinosa","1",5
"1212",612322,"U-P12322","Bidens frondosa","Bidens frondosus","5",87.5
"1213",612322,"U-P12322","Cyperus eragrostis","Cyperus eragrostis","1",5
"1214",612322,"U-P12322","Chenopodium ambrosioides","Dysphania ambrosioides","1",5
"1215",612322,"U-P12322","Conyza canadensis","Erigeron canadensis","1",5
"1216",612322,"U-P12322","Galium palustre","Galium palustre","+",1
"1217",612322,"U-P12322","Leersia oryzoides","Leersia oryzoides","+",1
"1218",612322,"U-P12322","Lycopus europaeus","Lycopus europaeus","1",5
"1219",612322,"U-P12322","Lythrum salicaria","Lythrum salicaria","1",5
"1220",612322,"U-P12322","Mentha pulegium","Mentha pulegium","+",1
"1221",612322,"U-P12322","Persicaria hydropiper","Persicaria hydropiper","3",37.5
"1222",612322,"U-P12322","Persicaria lapathifolia","Persicaria lapathifolia","2",15
"1223",612322,"U-P12322","Phalaris arundinacea","Phalaroides arundinacea","+",1
"1224",612322,"U-P12322","Rorippa palustris","Rorippa palustris","+",1
"1225",612322,"U-P12322","Rumex obtusifolius","Rumex obtusifolius","+",1
"1226",612322,"U-P12322","Scutellaria galericulata","Scutellaria galericulata","y",0.1
"1227",612322,"U-P12322","Setaria parviflora","Setaria parviflora","+",1
"1228",612322,"U-P12322","Aster squamatus","Symphyotrichum squamatum","3",37.5
"1229",612323,"U-P12323","Amaranthus blitum","Amaranthus blitum","1",5
"1230",612323,"U-P12323","Bidens tripartita","Bidens tripartitus","4",62.5
"1231",612323,"U-P12323","Chenopodium album","Chenopodium album","1",5
"1232",612323,"U-P12323","Cyperus esculentus","Cyperus esculentus","1",5
"1233",612323,"U-P12323","Epilobium tetragonum","Epilobium tetragonum","1",5
"1234",612323,"U-P12323","Conyza canadensis","Erigeron canadensis","1",5
"1235",612323,"U-P12323","Filaginella uliginosa","Gnaphalium uliginosum","1",5
"1236",612323,"U-P12323","Lotus pedunculatus","Lotus pedunculatus","1",5
"1237",612323,"U-P12323","Lycopus europaeus","Lycopus europaeus","3",37.5
"1238",612323,"U-P12323","Lythrum junceum","Lythrum junceum","1",5
"1239",612323,"U-P12323","Lythrum salicaria","Lythrum salicaria","3",37.5
"1240",612323,"U-P12323","Mentha aquatica","Mentha aquatica","+",1
"1241",612323,"U-P12323","Mentha suaveolens","Mentha suaveolens","+",1
"1242",612323,"U-P12323","Persicaria lapathifolia","Persicaria lapathifolia","1",5
"1243",612323,"U-P12323","Plantago lanceolata","Plantago lanceolata","2",15
"1244",612323,"U-P12323","Solanum nigrum","Solanum nigrum","+",1
"1245",612324,"U-P12324","Alopecurus aequalis","Alopecurus aequalis","3",37.5
"1246",612324,"U-P12324","Bidens tripartita","Bidens tripartitus","2",15
"1247",612324,"U-P12324","Corrigiola littoralis","Corrigiola litoralis","+",1
"1248",612324,"U-P12324","Galium palustre","Galium palustre","+",1
"1249",612324,"U-P12324","Glyceria declinata","Glyceria declinata","4",62.5
"1250",612324,"U-P12324","Apium nodiflorum","Helosciadium nodiflorum","1",5
"1251",612324,"U-P12324","Lycopus europaeus","Lycopus europaeus","+",1
"1252",612324,"U-P12324","Lythrum salicaria","Lythrum salicaria","+",1
"1253",612324,"U-P12324","Persicaria hydropiper","Persicaria hydropiper","4",62.5
"1254",612324,"U-P12324","Persicaria lapathifolia","Persicaria lapathifolia","2",15
"1255",612324,"U-P12324","Rorippa palustris","Rorippa palustris","1",5
"1256",612324,"U-P12324","Spergularia purpurea","Spergularia purpurea","+",1
"1257",612324,"U-P12324","Veronica beccabunga","Veronica beccabunga","y",0.1
"1258",612325,"U-P12325","Bidens tripartita","Bidens tripartitus","5",87.5
"1259",612325,"U-P12325","Corrigiola littoralis","Corrigiola litoralis","1",5
"1260",612325,"U-P12325","Crocosmia xcrocosmiflora","Crocosmia x crocosmiiflora","y",0.1
"1261",612325,"U-P12325","Crypsis alopecuroides","Crypsis alopecuroides","y",0.1
"1262",612325,"U-P12325","Cyperus fuscus","Cyperus fuscus","y",0.1
"1263",612325,"U-P12325","Cyperus michelianus","Cyperus michelianus","+",1
"1264",612325,"U-P12325","Filaginella uliginosa","Gnaphalium uliginosum","5",87.5
"1265",612325,"U-P12325","Illecebrum verticillatum","Illecebrum verticillatum","+",1
"1266",612325,"U-P12325","Leersia oryzoides","Leersia oryzoides","+",1
"1267",612325,"U-P12325","Lindernia dubia","Lindernia dubia","1",5
"1268",612325,"U-P12325","Lysimachia vulgaris","Lysimachia vulgaris","1",5
"1269",612325,"U-P12325","Persicaria lapathifolia","Persicaria lapathifolia","3",37.5
"1270",612325,"U-P12325","Rorippa palustris","Rorippa palustris","+",1
"1271",612325,"U-P12325","Spergularia purpurea","Spergularia purpurea","2",15
"1272",612326,"U-P12326","Antinoria agrostidea","Antinoria agrostidea","+",1
"1273",612326,"U-P12326","Bidens tripartita","Bidens tripartitus","+",1
"1274",612326,"U-P12326","Corrigiola littoralis","Corrigiola litoralis","+",1
"1275",612326,"U-P12326","Filaginella uliginosa","Gnaphalium uliginosum","+",1
"1276",612326,"U-P12326","Illecebrum verticillatum","Illecebrum verticillatum","1",5
"1277",612326,"U-P12326","Juncus bulbosus","Juncus bulbosus","+",1
"1278",612326,"U-P12326","Lythrum portula","Lythrum portula","4",62.5
"1279",612326,"U-P12326","Persicaria hydropiper","Persicaria hydropiper","+",1
"1280",612326,"U-P12326","Persicaria lapathifolia","Persicaria lapathifolia","4",62.5
"1281",612326,"U-P12326","Polygonum rurivagum","Polygonum rurivagum","1",5
"1282",612326,"U-P12326","Rorippa palustris","Rorippa palustris","3",37.5
"1283",612326,"U-P12326","Spergularia purpurea","Spergularia purpurea","1",5
"1284",612327,"U-P12327","Bidens frondosa","Bidens frondosus","y",0.1
"1285",612327,"U-P12327","Bidens tripartita","Bidens tripartitus","1",5
"1286",612327,"U-P12327","Calystegia sepium","Calystegia sepium","+",1
"1287",612327,"U-P12327","Coleostephus myconis","Coleostephus myconis","1",5
"1288",612327,"U-P12327","Echium plantagineum","Echium plantagineum","1",5
"1289",612327,"U-P12327","Filaginella uliginosa","Gnaphalium uliginosum","+",1
"1290",612327,"U-P12327","Lycopus europaeus","Lycopus europaeus","5",87.5
"1291",612327,"U-P12327","Lythrum salicaria","Lythrum salicaria","2",15
"1292",612327,"U-P12327","Mentha aquatica","Mentha aquatica","2",15
"1293",612327,"U-P12327","Panicum capillare","Panicum capillare","y",0.1
"1294",612327,"U-P12327","Paspalum dilatatum","Paspalum dilatatum","+",1
"1295",612327,"U-P12327","Persicaria lapathifolia","Persicaria lapathifolia","+",1
"1296",612327,"U-P12327","Persicaria Xlenticularis","Persicaria maculosa x laphatifolia","+",1
"1297",612327,"U-P12327","Plantago lanceolata","Plantago lanceolata","+",1
"1298",612327,"U-P12327","Solanum nigrum","Solanum nigrum","+",1
"1299",612327,"U-P12327","Aster squamatus","Symphyotrichum squamatum","+",1
"1300",612328,"U-P12328","Agrostis stolonifera","Agrostis stolonifera","1",5
"1301",612328,"U-P12328","Bidens frondosa","Bidens frondosus","3",37.5
"1302",612328,"U-P12328","Bidens tripartita","Bidens tripartitus","2",15
"1303",612328,"U-P12328","Carex elata subsp. reuteriana","Carex reuteriana","+",1
"1304",612328,"U-P12328","Chamaemelum nobile","Chamaemelum nobile","3",37.5
"1305",612328,"U-P12328","Corrigiola littoralis","Corrigiola litoralis","1",5
"1306",612328,"U-P12328","Eleocharis multicaulis","Eleocharis multicaulis","1",5
"1307",612328,"U-P12328","Glyceria declinata","Glyceria declinata","+",1
"1308",612328,"U-P12328","Apium nodiflorum","Helosciadium nodiflorum","2",15
"1309",612328,"U-P12328","Lycopus europaeus","Lycopus europaeus","1",5
"1310",612328,"U-P12328","Lythrum salicaria","Lythrum salicaria","2",15
"1311",612328,"U-P12328","Mentha aquatica","Mentha aquatica","1",5
"1312",612328,"U-P12328","Mentha pulegium","Mentha pulegium","2",15
"1313",612328,"U-P12328","Persicaria hydropiper","Persicaria hydropiper","+",1
"1314",612328,"U-P12328","Persicaria lapathifolia","Persicaria lapathifolia","2",15
"1315",612328,"U-P12328","Rumex obtusifolius","Rumex obtusifolius","1",5
"1316",612329,"U-P12329","Bidens frondosa","Bidens frondosus","2",15
"1317",612329,"U-P12329","Bidens tripartita","Bidens tripartitus","3",37.5
"1318",612329,"U-P12329","Corrigiola littoralis","Corrigiola litoralis","1",5
"1319",612329,"U-P12329","Digitaria sanguinalis","Digitaria sanguinalis","1",5
"1320",612329,"U-P12329","Filaginella uliginosa","Gnaphalium uliginosum","1",5
"1321",612329,"U-P12329","Illecebrum verticillatum","Illecebrum verticillatum","+",1
"1322",612329,"U-P12329","Juncus tenageia","Juncus tenageia","+",1
"1323",612329,"U-P12329","Lycopus europaeus","Lycopus europaeus","+",1
"1324",612329,"U-P12329","Mentha pulegium","Mentha pulegium","+",1
"1325",612329,"U-P12329","Persicaria hydropiper","Persicaria hydropiper","+",1
"1326",612329,"U-P12329","Persicaria maculosa","Persicaria maculosa","4",62.5
"1327",612330,"U-P12330","Bidens frondosa","Bidens frondosus","5",87.5
"1328",612330,"U-P12330","Bidens tripartita","Bidens tripartitus","2",15
"1329",612330,"U-P12330","Calystegia sepium","Calystegia sepium","4",62.5
"1330",612330,"U-P12330","Coleostephus myconis","Coleostephus myconis","+",1
"1331",612330,"U-P12330","Corrigiola littoralis","Corrigiola litoralis","1",5
"1332",612330,"U-P12330","Cyperus longus","Cyperus longus","+",1
"1333",612330,"U-P12330","Digitaria sanguinalis","Digitaria sanguinalis","3",37.5
"1334",612330,"U-P12330","Equisetum arvense","Equisetum arvense","+",1
"1335",612330,"U-P12330","Fumaria muralis","Fumaria muralis","+",1
"1336",612330,"U-P12330","Filaginella uliginosa","Gnaphalium uliginosum","+",1
"1337",612330,"U-P12330","Lythrum salicaria","Lythrum salicaria","+",1
"1338",612330,"U-P12330","Poa annua","Ochlopoa annua","2",15
"1339",612330,"U-P12330","Persicaria hydropiper","Persicaria hydropiper","+",1
"1340",612330,"U-P12330","Phalaris arundinacea","Phalaroides arundinacea","+",1
"1341",612330,"U-P12330","Solanum nigrum","Solanum nigrum","+",1
"1342",612330,"U-P12330","Stellaria media","Stellaria media","1",5
